,Compound,No.,SMILES,Name,CI-Obs.,CI-Cal.,Test,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
70,Rosiglitazone,72,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,Rosiglitazone,0.2,0.35,0,11.590913730292737,-0.34139779957840366,11.590913730292737,0.21492114939913654,0.820854752782777,357.435,338.2830000000001,357.11471246800005,130,0,0.2859456866612067,-0.4917535636288242,0.4917535636288242,0.2859456866612067,1.2,2.0,2.64,1.46180970166057,736.9913268650013,17.648053602125596,13.844893119121647,14.661389700049373,12.114193540729628,7.970246977974651,8.849899789229545,5.689229353363517,6.864758019386481,3.8472450295838247,4.8286439158562695,2.4579964952813063,3.3176741704478236,-2.5399999999999996,630076.0794321968,17.28845889863739,8.023966431445743,4.727774936477984,150.12630426252562,9.636772684650527,18.17425657563185,0.0,5.907179729351506,5.239211713172287,0.0,14.905862972149976,4.9839785209472085,0.0,0.0,29.960986154775945,36.249741388469445,13.244515554290267,11.79469443589475,14.325937321943691,28.726139169749935,0.0,10.30076712495354,0.0,11.670759652908185,25.099220083953163,54.22486454254134,0.0,5.749511833283905,14.953561288656857,10.61239996190685,5.749511833283905,11.761884949391115,41.57961834655586,11.21535880699783,0.0,5.563451491696996,48.661413050844345,0.0,0.0,0.0,71.53,0.0,9.589074368143644,0.0,16.396329472505965,13.027703587438928,35.43746745811961,0.0,6.196843571613076,54.412151192758934,10.30076712495354,4.736862953800049,5.753253390862518,1.0454146905308934,29.094484530330085,1.6883752265449479,1.0002811219631207,1.4666613238545478,13.41504569827847,2.298423626466573,1.2654436450761306,1.9726167460927146,0.2777777777777778,25,1,6,0,1,1,1,1,2,6,1,7,7,0,1,1,3,2.490900000000001,98.06570000000002,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
71,Salbutamol,73,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,Salbutamol,0.4,0.3,0,9.968935185185185,-0.6526620370370377,9.968935185185185,0.048361638636936766,0.6389509580864461,239.315,218.14699999999996,239.152143532,96,0,0.12060718497834182,-0.5075837293484645,0.5075837293484645,0.12060718497834182,1.2941176470588236,1.9411764705882353,2.4705882352941178,2.7202058661391737,371.41759115181975,13.052041763877792,10.565255425631475,10.565255425631475,7.831517119608919,5.690097531471788,5.690097531471788,5.192962218980245,5.192962218980245,2.4844107658247783,2.4844107658247783,1.4600583700848735,1.4600583700848735,-1.1,4163.247058743065,13.962893081761008,5.489653133998208,4.340801106423208,101.9185613604693,20.63637078852845,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,38.46739722769209,17.647133149992914,12.71084835226122,15.319582184522117,0.0,0.0,5.316788604006331,0.0,39.020985203716435,6.544756405912575,29.32600418877882,0.0,5.749511833283905,5.316788604006331,0.0,5.749511833283905,0.0,27.403263842818035,6.606881964512918,0.0,38.002080970214166,18.19910120538483,0.0,0.0,0.0,72.72,6.103966387748303,10.213054789681411,0.0,17.89531905018017,17.671659389306566,0.0,6.06636706846161,12.13273413692322,20.771211599071872,5.316788604006331,5.106527394840706,0.0,0.0,0.0,31.6113353489544,1.0541228898966999,0.048361638636936766,4.758963529856387,-0.6526620370370377,6.2632119630259515,0.0,0.5384615384615384,17,4,4,0,0,0,1,0,1,4,4,4,4,0,0,0,1,1.3059999999999998,66.74510000000004,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Saquinavir,74,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=CC=C2C=CC=CC2=N1,Saquinavir,0.05,0.09,0,13.82941552563531,-1.2990377762802912,13.82941552563531,0.056571266054367575,0.19750207121883465,670.855,620.455,670.3842687,262,0,0.27006304679734344,-0.3896351979620376,0.3896351979620376,0.27006304679734344,0.9387755102040817,1.6326530612244898,2.3469387755102042,1.3531975435934802,1625.6024314296826,35.13081678632151,28.730899824447526,28.730899824447526,23.357195600660937,17.394416406729412,17.394416406729412,14.707099894608369,14.707099894608369,9.673452417546752,9.673452417546752,7.2642115304966435,7.2642115304966435,-4.35,48770043313.12044,35.943823258820636,15.907355493348835,9.85622067816918,287.9614492327174,26.790560684021884,11.735768823996422,0.0,17.721539188054518,5.907179729351506,0.0,24.07805846713776,4.9839785209472085,0.0,0.0,73.85976848493253,69.5656741887929,24.014662278673292,30.125170386586497,24.28467613112799,34.53164384948708,0.0,25.834254063816676,17.569479569484972,95.48537708712948,13.08951281182515,77.98741723962318,0.0,0.0,21.684033289181176,0.0,0.0,0.0,81.4770615034451,20.804433175141472,11.835812092322787,75.34805800724523,66.73003775307771,0.0,10.902924932081056,0.0,166.75,53.91077493855606,24.28467613112799,0.0,24.566685753038552,23.897269215851622,36.63296219786583,6.4208216229260096,18.19910120538483,69.30214814676475,25.834254063816676,5.733667477162185,0.0,0.0,59.2779168631101,21.405125119519738,6.702839882614272,-1.1954100735081432,17.636535715735818,4.030706496148877,6.7256193297126705,0.0,0.5,49,6,11,1,1,2,2,1,3,7,5,11,12,1,1,2,5,3.092400000000003,188.21379999999954,0,1,1,0,0,1,0,0,0,0,4,4,0,1,0,2,3,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
73,S-Ketoprofen,75,CC(C1=CC=CC(C(C2=CC=CC=C2)=O)=C1)C(O)=O,S-Ketoprofen,0.39,0.91,1,12.243546390778533,-0.8987869530528256,12.243546390778533,0.097186318972033,0.8528036890699656,254.285,240.17299999999994,254.094294308,96,0,0.31018573844439357,-0.4807884998513802,0.4807884998513802,0.31018573844439357,0.9473684210526315,1.5789473684210527,2.210526315789474,2.3400417314396122,602.4009276194483,13.828062645816686,10.537212868323945,10.537212868323945,9.092224152875016,6.018606434161973,6.018606434161973,4.380537845114364,4.380537845114364,3.0552196672527017,3.0552196672527017,1.848018449095288,1.848018449095288,-2.42,22591.317090460372,13.022119949627315,5.48174392776679,2.8809965743383805,111.065543735431,5.106527394840706,0.0,5.783244946364939,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,48.53093654769288,18.55355575984923,11.126902983393991,5.917906046161393,14.69560176298435,11.75255023431679,0.0,0.0,0.0,12.841643245852017,0.0,71.28765809124549,0.0,0.0,0.0,0.0,0.0,0.0,16.859077629157497,4.794537184071822,0.0,34.326534905014825,54.59730361615449,0.0,0.0,0.0,54.37,11.887211334113243,9.589074368143644,0.0,5.783244946364939,16.690354475090988,0.0,0.0,55.4546737473835,6.06636706846161,0.0,5.106527394840706,0.0,0.0,23.209487626470853,8.997030199438209,1.7441751700680277,-1.617710905349794,15.728089337944137,0.0,1.605595238095238,0.0,0.125,19,1,3,0,0,0,2,0,2,2,1,3,4,0,0,0,2,3.1057000000000006,72.36730000000003,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,SR49059,76,O=C(C1N(C(C2N(S(=O)(C3=CC=C(OC)C(OC)=C3)=O)C4=C(C=C(Cl)C=C4)C2(C5=CC=CC=C5Cl)O)=O)CCC1)N,SR49059,0.31,0.33,0,14.489159423028472,-4.587951506991683,14.489159423028472,0.013681999034181658,0.4134001419677538,620.511,593.2950000000003,619.0946765639999,216,0,0.26483009245736056,-0.4928688180105758,0.4928688180105758,0.26483009245736056,1.0,1.7073170731707317,2.3658536585365852,1.8040150694762958,1651.3241902001369,29.689505486452965,22.082181608790147,24.410536081754785,19.459816647789374,12.600802079484009,14.796794354303106,9.71991411447673,12.378479918649608,7.531398917777685,9.871151824284425,5.64565477193522,7.759074072310654,-3.5099999999999993,1423059656.0575798,28.99855099228829,10.71607837306938,4.567095692717028,246.7545851634278,25.21383051045347,11.642891640131648,17.54086449571577,5.907179729351506,15.930470882759089,0.0,9.589074368143644,12.72301297562517,0.0,0.0,41.40098098584986,49.23984565662168,33.783293085250826,24.802464832756403,32.58712465491338,50.72691666725919,0.0,4.899909730850478,5.733667477162185,35.4218591906494,25.069567479763876,81.83584029549276,0.0,11.49902366656781,19.512609376058517,5.687386274683562,11.49902366656781,23.20187978046503,63.08662671548669,25.213416332534912,0.0,23.968546229246012,65.55915416013387,10.045266627482652,0.0,0.0,139.47000000000003,39.5223830813902,23.113398747313283,0.0,44.04930760027445,18.591155079135923,4.305215991296234,67.65044136109843,12.13273413692322,0.0,0.0,38.40927316522732,40.42110720234882,12.920520657151236,27.729861825438554,12.932152717696102,3.460636081907536,-1.1126120155369075,11.76650761823726,0.7751131140865244,0.1417554973941757,-1.8128204765010816,0.2857142857142857,41,3,10,0,2,2,3,0,3,7,2,13,7,0,1,1,5,3.3003,152.83099999999976,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
75,Sufentanil,77,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1,Sufentanil,0.66,0.65,0,12.91252488878165,-0.26128117913832183,12.91252488878165,0.1715607001524213,0.6810921785688574,386.56100000000015,356.3210000000001,386.2027992,146,0,0.2268024451958037,-0.3822342881425164,0.3822342881425164,0.2268024451958037,1.1851851851851851,1.9259259259259258,2.5185185185185186,1.7351879046800742,694.3675613200569,19.114673407305983,16.394828465400895,17.21132504632862,13.18180041877879,9.80127680515586,10.680929616410754,7.246609919605086,8.278855101966839,5.494905787437456,6.431079730063596,4.03473405573955,4.732934424378969,-1.6899999999999997,2009597.126213756,20.054815114205386,9.488968562668738,4.78052358067321,166.29706948515997,14.536682415501005,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,11.336785877934737,31.18920547353706,42.84162884462877,43.729421850326126,12.145807216896262,9.53140013787187,22.931351881969803,0.0,4.899909730850478,0.0,38.14594894377801,38.25085845437866,52.72177944339848,0.0,0.0,4.899909730850478,5.687386274683562,0.0,11.336785877934737,49.696963436113506,15.95222176079788,0.0,31.063349262169954,47.844632249697185,0.0,0.0,0.0,32.78,0.0,4.794537184071822,0.0,11.446104981734852,13.027703587438928,44.58412036119931,4.877147193701299,7.109797541277533,53.492268150783886,22.412706638239612,4.736862953800049,5.625184361176876,1.8289272733617796,18.895080505546776,2.1421090738866715,0.7187517432363212,0.1715607001524213,14.398028392041304,3.477693238299299,5.5854118451660835,1.7405862004658001,0.5,27,0,4,0,1,1,1,1,2,4,0,5,8,0,1,1,3,4.214800000000004,112.52300000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,Sulindac,78,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O,Sulindac,0.47,0.6,0,13.655534832793407,-1.0364096252383892,13.655534832793407,0.14545533107131225,0.8851854673765349,356.41800000000006,339.28200000000004,356.088243624,128,0,0.30734864008733426,-0.4809857797763111,0.4809857797763111,0.30734864008733426,1.16,1.84,2.44,2.1011120578982485,939.913669117438,18.13746372257519,13.87583187460433,14.692328455532056,11.863081100704113,7.739610408983663,9.297688613708585,5.945146796689292,7.324799607944186,4.3046105549734035,5.24063069247022,3.0549744422507508,3.5743338438257255,-2.5299999999999994,426585.37403327174,17.298132627476928,6.763884813845741,3.4643192577969417,147.5185424815781,5.106527394840706,5.817220841045895,0.0,0.0,0.0,5.969305287951849,9.00343567623629,4.39041504767482,0.0,0.0,18.19910120538483,70.67489364566974,21.950821701933485,6.4208216229260096,18.50037811875182,33.991103497828576,0.0,0.0,0.0,18.24004229813441,6.255769183511404,70.54524932543742,0.0,0.0,0.0,4.39041504767482,0.0,0.0,21.540500358468428,15.59410622697613,5.817220841045895,30.034913297707618,52.93315748481831,0.0,17.222229166972415,0.0,54.37,16.768874330856157,13.393850723911111,0.0,12.238042463971905,11.136556021766264,27.168595519050303,12.13273413692322,24.454870388896236,25.132491443447723,0.0,5.106527394840706,25.147176880286825,0.0,11.930884476689922,9.168852794701323,4.743911022227822,-1.327725827296533,11.809380248723983,3.427540703598396,1.8586115485288766,-1.0364096252383892,0.15,25,1,3,1,0,1,2,0,2,2,1,5,4,0,0,0,3,4.3655000000000035,97.89220000000003,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Sulindac sulfide,79,O=C(O)CC(C1=C/2C=CC(F)=C1)=C(C)C2=C/C3=CC=C(SC)C=C3,Sulindac_sulfide,0.81,0.64,0,13.6453738458696,-0.9119122849119232,13.6453738458696,0.10611189672787824,0.7623990741829976,340.41900000000004,323.283,340.093329004,122,0,0.30734864008733426,-0.4809857797763111,0.4809857797763111,0.30734864008733426,1.1666666666666667,1.875,2.5,2.1091975284226256,863.7076290075009,17.26722023457211,13.467583584140467,14.284080165068193,11.490402300641938,7.572943742316996,8.797688613708583,5.695146796689292,6.574799607944186,4.2083855101084655,4.951955557875406,2.9994188866951963,3.4076671771590594,-2.329999999999999,302120.9151426954,16.525071555819004,6.653367510839564,3.1478743879554236,144.26739830336734,5.106527394840706,5.817220841045895,0.0,0.0,0.0,5.969305287951849,4.794537184071822,4.39041504767482,0.0,11.761884949391115,18.19910120538483,76.93066282918114,4.895483475517775,6.4208216229260096,14.291479626587348,34.95341940431538,0.0,0.0,0.0,18.24004229813441,6.255769183511404,70.54524932543742,0.0,0.0,0.0,4.39041504767482,0.0,11.761884949391115,17.33160186630396,4.794537184071822,5.817220841045895,30.034913297707618,52.93315748481831,0.0,17.222229166972415,0.0,37.3,5.969305287951849,14.291479626587348,0.0,12.238042463971905,11.136556021766264,22.273112043532528,17.028217612440997,17.828252017852726,31.388260626959127,12.13273413692322,0.0,13.6453738458696,1.6812256259253011,12.366455464344243,9.170526127304141,5.142643927941548,-1.263752763323469,12.735066714957588,3.9547274234041634,1.901066966910221,0.0,0.15,24,1,2,1,0,1,2,0,2,2,1,4,4,0,0,0,3,5.350000000000003,97.34080000000003,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,Theophylline,80,CN1C2=C(NC=N2)C(=O)N(C)C1=O,Theophylline,0.8,0.64,0,11.440787037037037,-0.3707407407407406,11.440787037037037,0.3512962962962962,0.5624722357827983,180.16699999999997,172.10299999999998,180.064725496,68,0,0.3317032473983393,-0.33872132070702005,0.33872132070702005,0.3317032473983393,1.3076923076923077,2.0,2.6923076923076925,3.211853813035221,574.1705593822572,9.585421958697399,7.235487636617226,7.235487636617226,6.125897657686228,3.7175834945556487,3.7175834945556487,2.8069039937879805,2.8069039937879805,2.029396145521518,2.029396145521518,1.2689232855293,1.2689232855293,-1.8499999999999999,1349.0443514632882,7.781340073498282,2.317238170551303,0.8507940839640471,72.4540434171574,4.9839785209472085,5.516700717616262,5.647177220767728,0.0,5.559266895052007,5.689743398203474,13.928736479654532,9.77851570501903,0.0,0.0,0.0,0.0,14.09534396535438,6.3273200747645415,0.0,11.16387793838399,0.0,19.102156337477126,14.09534396535438,0.0,0.0,27.165404736163666,0.0,0.0,11.24901029325548,0.0,0.0,0.0,19.102156337477126,14.09534396535438,0.0,0.0,15.916394442908185,0.0,11.16387793838399,0.0,72.68,0.0,9.589074368143644,0.0,11.24901029325548,11.16387793838399,4.567099647791355,17.942091705233086,7.04767198267719,0.0,9.967957041894417,0.0,2.368796296296296,0.0,29.381759259259262,0.0,0.011944444444445201,0.0,0.0,1.3943518518518518,0.0,3.0098148148148147,0.2857142857142857,13,1,6,0,0,0,0,2,2,5,1,6,0,0,0,0,2,-1.0397000000000005,46.575700000000005,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Thiopental,81,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,Thiopental,0.95,0.89,0,12.024957482993198,-0.96,12.024957482993198,0.01907407407407402,0.5777126778981032,242.34400000000002,224.19999999999996,242.108898816,90,0,0.24159917182915616,-0.3018990998930207,0.3018990998930207,0.24159917182915616,1.25,1.75,2.125,3.0460336908423664,307.9462521949897,12.344934982691242,9.923415484140858,10.739912065068584,7.484434885828627,5.654413082910466,6.062661373374329,4.252001201594507,4.66024949205837,3.385115542605425,3.5892396878373565,2.360222660594406,2.545618066543705,-0.9700000000000002,2793.4020022572017,13.096533599467731,4.908146397569112,1.9584483355799363,101.1643898327749,10.633577208012662,5.41499046939678,5.112436884724758,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,27.19203322199788,30.977422735060106,0.0,0.0,9.589074368143644,29.144669786474463,0.0,10.633577208012662,11.332896515558172,40.0336764678499,0.0,0.0,0.0,0.0,10.633577208012662,0.0,0.0,12.217873443046695,16.926796343427768,9.589074368143644,11.332896515558172,40.0336764678499,0.0,0.0,0.0,0.0,58.2,5.41499046939678,9.589074368143644,0.0,22.844702389589163,6.4208216229260096,12.841643245852019,0.0,0.0,20.771211599071872,10.633577208012662,12.217873443046695,0.0,4.797601122239019,24.049914965986396,5.21649470899471,-0.96,-0.49999999999999933,0.0,2.295448082010582,5.850541120769295,0.0,0.7272727272727273,16,2,4,0,1,1,0,0,0,3,2,5,4,0,1,1,1,1.3498999999999999,65.67940000000003,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Ticarcillin,82,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(O)=O)C3=CSC=C3)C(=O)N2[C@H]1C(O)=O,Ticarcillin,0.04,0.14,0,12.413533320735702,-1.4002000398925005,12.413533320735702,0.34856104864785475,0.5000831278778665,384.4350000000001,368.30700000000013,384.04497823199995,134,0,0.3273993847027013,-0.48039845298335093,0.48039845298335093,0.3273993847027013,1.32,2.0,2.52,1.7671216934608431,747.2125440256156,18.516143379015546,13.332582413610435,14.965575575465888,11.64757159264516,7.429688558110449,9.252150410947408,6.412338850406036,8.963257304125927,4.358347382116034,6.631343871179007,3.227356484502229,5.538807778522389,-2.07,330222.7582531646,17.743396644177704,6.025297123083352,2.7846049474565744,150.74182912495644,20.429753124538223,17.45755447126466,5.917906046161393,11.814359458703011,0.0,11.938610575903699,14.383611552215466,4.794537184071822,11.336785877934737,11.761884949391115,0.0,36.237418500471684,4.747022453217559,0.0,29.3912035259687,46.85164086193256,0.0,10.216698334856808,0.0,41.969957370024865,0.0,22.389944101090435,0.0,0.0,5.316788604006331,0.0,0.0,23.098670827325854,61.070511479620805,19.178148736287287,0.0,25.328831937239634,16.82649260939344,0.0,0.0,0.0,124.00999999999999,51.875453005250314,29.3912035259687,0.0,0.0,5.563451491696996,0.0,27.998580558176332,30.67396700877469,0.0,5.316788604006331,0.0,-0.7031795634920632,2.562334639166349,48.92110652906964,23.921134487222602,0.34856104864785475,-5.07934666671612,-0.3443112719911974,0.0,3.457034131426267,0.0,0.4666666666666667,25,3,8,0,2,2,0,1,1,6,3,10,5,0,2,2,3,0.5479999999999997,90.35430000000005,2,0,0,0,0,0,0,0,2,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
81,Triameterene,83,NC1=NC(N)=C2N=C(C3=CC=CC=C3)C(N)=NC2=N1,Triameterene,0.85,0.8,1,5.903168934240362,0.0473713991769551,5.903168934240362,0.0473713991769551,0.5851791059173755,253.26900000000003,242.18099999999998,253.10759335199998,94,0,0.22366790092636027,-0.38180929902872407,0.38180929902872407,0.22366790092636027,0.7368421052631579,1.4736842105263157,2.210526315789474,2.3078316699480332,754.8677985188037,13.405412915006313,9.907656535516841,9.907656535516841,9.147867045540842,5.565563388307231,5.565563388307231,3.9627391043734495,3.9627391043734495,2.6496823756877124,2.6496823756877124,1.8071672591188452,1.8071672591188452,-2.96,27245.263615745826,11.148770360027727,4.054792899408284,1.8640650467185085,108.06842587212039,17.201002431486554,5.693927994848461,22.799603494054043,5.948339280986494,0.0,0.0,0.0,9.967957041894417,9.967957041894417,0.0,30.33183534230805,0.0,5.563451491696996,0.0,0.0,28.747942775040542,0.0,19.935914083788834,0.0,0.0,17.201002431486554,30.33183534230805,0.0,11.257379486545457,17.201002431486554,17.58406483665655,0.0,0.0,19.935914083788834,0.0,0.0,0.0,30.33183534230805,0.0,22.421257424929443,0.0,129.62,0.0,0.0,0.0,17.58406483665655,16.85780593323245,5.563451491696996,0.0,0.0,30.33183534230805,19.935914083788834,17.201002431486554,0.0,0.0,16.40289808515999,0.0,19.282288090396854,0.5088354014445293,9.472645089665292,0.0,0.0,0.0,0.0,19,6,7,0,0,0,1,2,3,7,3,7,1,0,0,0,3,0.8334000000000001,73.8012,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
